ts_code,ln_cap,beta,momentum_20d,volatility_60d,turnover_20d,pe_ttm,pb,roe,debt_ratio,eps_growth
002457.SZ,13.010030415080616,1.140873211617658,0.1795774647887325,0.0294065478232545,14.1748,34.7345,1.7601,0.0,0.0,0.0
002458.SZ,13.981647901718102,1.2486956259341664,-0.258093525179856,0.0362205333326488,1.5596,41.8937,2.6629,0.0,0.0,0.0
002459.SZ,14.995226177922708,1.0776821983216516,-0.1104072398190045,0.0229691614291277,1.4872,0.0,1.5658,0.0,0.0,0.0
002460.SZ,16.582704223421945,0.9368436341243632,-0.0894913627639154,0.0322135182814378,2.9588,41.8118,3.4254,0.0,0.0,0.0
002461.SZ,14.548133116939855,0.8729006657405406,-0.0388548057259712,0.0165410079899135,0.3995,22.4704,1.855,0.0,0.0,0.0
002462.SZ,12.897588614637824,1.1146642412650836,-0.0331920903954802,0.0164838238787058,2.997,38.6544,0.9097,0.0,0.0,0.0
002463.SZ,16.90433308850715,2.2087656253325023,0.1427569625325586,0.0389454541779524,5.2889,51.0265,13.8689,0.0,0.0,0.0
002465.SZ,15.219814397664404,1.8508868454200105,-0.0232142857142857,0.0307297592642021,5.7997,0.0,3.612,0.0,0.0,0.0
002466.SZ,16.248801867767995,1.3969371146624374,-0.059256116532315,0.0322433485678551,3.4701,51.0045,2.4587,0.0,0.0,0.0
002467.SZ,13.678529527890657,2.4181469913458216,-0.1291208791208791,0.0411070983609664,3.6493,0.0,5.5779,0.0,0.0,0.0
002468.SZ,14.65076001062491,1.1449360480238913,-0.1172332942555684,0.0305120433687012,1.0952,14.4885,2.0232,0.0,0.0,0.0
002469.SZ,12.983992463909743,1.067190597249711,-0.2011904761904762,0.0257496803172911,0.9305,32.4982,1.7269,0.0,0.0,0.0
002470.SZ,13.610864714281346,1.5772253583391131,-0.1448275862068965,0.0521009974026494,2.9923,218.8721,3.8224,0.0,0.0,0.0
002471.SZ,13.916223462188286,0.985530919884039,-0.1729785056294779,0.039299825549349,6.3838,0.0,6.1288,0.0,0.0,0.0
002472.SZ,15.14356919870197,0.7731087344475589,0.1413881748071979,0.0215318238140567,5.7808,29.7236,3.6619,0.0,0.0,0.0
002474.SZ,13.112862789401682,1.6301305120230167,0.087431693989071,0.0284378410305217,6.2134,0.0,3.7552,0.0,0.0,0.0
002475.SZ,17.781084588821386,2.0154478763139334,0.1011406844106464,0.0353338256886203,2.5675,30.6407,5.9713,0.0,0.0,0.0
002476.SZ,12.74823703985184,1.4350535525328867,-0.0360205831903945,0.0245872992397328,2.0062,114.468,3.5692,0.0,0.0,0.0
002478.SZ,13.462583293835436,2.331044231804129,-0.2592592592592592,0.0413233989465871,2.8216,16.0431,1.1573,0.0,0.0,0.0
002479.SZ,13.029932249150844,1.4363181020810616,-0.0622775800711744,0.028631017327108,2.1148,21.6109,1.0877,0.0,0.0,0.0
002480.SZ,13.079858887866129,1.5012428565989573,-0.0079617834394904,0.025861473797133,1.719,0.0,5.9405,0.0,0.0,0.0
002481.SZ,13.141219781682477,1.108924515968542,-0.0801781737193764,0.0172055670932088,0.657,131.6471,2.0968,0.0,0.0,0.0
002482.SZ,13.279625432337276,1.2816996028591885,-0.0658682634730538,0.0187914367541861,0.98,0.0,13.1502,0.0,0.0,0.0
002483.SZ,13.190821559437016,1.8613732325611236,-0.1296829971181556,0.0239907550790568,1.0342,14.9244,1.1624,0.0,0.0,0.0
002484.SZ,15.453666306136402,2.671124340012725,0.695627802690583,0.0447119953912545,7.0967,75.1652,8.0081,0.0,0.0,0.0
002485.SZ,12.453811243699764,1.1777198475767272,-0.0465587044534413,0.0277223884227066,0.7119,0.0,2.5244,0.0,0.0,0.0
002486.SZ,12.290467737361894,1.8633129139114488,-0.0769230769230768,0.0264718787585634,3.1268,56.7556,2.0224,0.0,0.0,0.0
002487.SZ,15.379536609099311,-0.0859467511198476,-0.1387515806414529,0.0359696005221563,2.3174,36.5577,5.5232,0.0,0.0,0.0
002488.SZ,13.929611612060553,1.231068621712521,-0.0148731408573928,0.0276928265240803,2.5906,196.5359,3.2311,0.0,0.0,0.0
002489.SZ,13.648176953084429,1.3167748947456317,0.1572700296735904,0.0236506974549018,3.0907,34.0342,1.8408,0.0,0.0,0.0
002490.SZ,13.410548716796056,-0.5886579657215396,-0.076243093922652,0.0476601469477709,4.4585,1254.6216,13.2412,0.0,0.0,0.0
002491.SZ,14.846696055344282,2.881731452995793,0.3611940298507463,0.0622797198266828,10.3075,0.0,11.1271,0.0,0.0,0.0
002492.SZ,12.56350580195316,1.5656629471841803,-0.136919315403423,0.027796866644123,2.4633,0.0,1.7617,0.0,0.0,0.0
002493.SZ,16.252444043067854,1.446554782188998,-0.0751211631663975,0.0320570480743302,0.5825,37.194,2.4662,0.0,0.0,0.0
002494.SZ,12.313196062563836,1.9972641277488767,0.0460992907801419,0.0283126910192862,4.9111,80.5591,1.7691,0.0,0.0,0.0
002495.SZ,12.38248313299252,1.739715847737122,0.0039370078740156,0.025430743729282,3.9141,121.189,2.1548,0.0,0.0,0.0
002496.SZ,12.890423968453725,0.969861342378306,0.2175925925925924,0.0265435467145014,3.3635,0.0,3.5579,0.0,0.0,0.0
002497.SZ,14.841679335996288,1.1983026793193654,-0.1350482315112539,0.0348368916957403,4.3705,31.3968,2.5291,0.0,0.0,0.0
002498.SZ,14.902109722469914,2.592511813637477,-0.0132890365448504,0.0552298083443743,3.0654,51.925,3.3634,0.0,0.0,0.0
002500.SZ,14.43195114889456,1.070808090252575,-0.08348134991119,0.0135911816923731,1.0543,19.9195,0.9878,0.0,0.0,0.0
002501.SZ,13.158311433560463,1.177375915719236,-0.2551020408163265,0.0374415261258777,1.5702,0.0,32.3096,0.0,0.0,0.0
002506.SZ,14.622286464305647,0.3586426822285401,-0.2151639344262294,0.0469134817686174,4.8003,0.0,23.7988,0.0,0.0,0.0
002507.SZ,14.12503682824406,0.5045407839917626,-0.0406173842404549,0.0088394739247027,0.5425,17.7391,1.5104,0.0,0.0,0.0
002508.SZ,14.31045979108807,0.546338590566304,-0.1111111111111111,0.0141831413683147,0.4236,13.4185,1.3894,0.0,0.0,0.0
002510.SZ,13.513082941571948,1.084074803213256,0.0535455861070911,0.0230464421815188,4.4582,123.5151,2.9151,0.0,0.0,0.0
002511.SZ,13.77297091277218,1.4856743312240193,-0.1591422121896162,0.0221115645263647,0.9846,27.0338,1.7404,0.0,0.0,0.0
002512.SZ,13.179047980991704,1.598740538541254,0.095890410958904,0.0368897419125191,5.0027,0.0,17.7867,0.0,0.0,0.0
002513.SZ,12.393101165090233,1.6755201541846845,0.030497592295345,0.0278439031992636,2.8775,0.0,60.1484,0.0,0.0,0.0
002514.SZ,12.638425240282242,0.798755298804533,-0.0138248847926266,0.0370707224981676,11.6497,0.0,0.0,0.0,0.0,0.0
002515.SZ,13.639914274577198,1.611723024982756,0.0845070422535211,0.0347811304431137,6.1783,604.9931,3.1937,0.0,0.0,0.0
002516.SZ,13.698817630848614,1.4547714108316858,0.048526863084922,0.0194262293909215,0.9182,45.6558,2.3956,0.0,0.0,0.0
002517.SZ,15.073001350721846,1.606292992862867,-0.0716300056401579,0.0317477177249598,2.1655,16.235,3.3963,0.0,0.0,0.0
002518.SZ,15.1055928690321,1.6016225082877846,0.2919254658385093,0.0319334733318664,2.716,56.9023,7.3016,0.0,0.0,0.0
002519.SZ,13.634811239110537,2.108501022091871,-0.130281690140845,0.036975994468105,3.4099,0.0,3.7636,0.0,0.0,0.0
002520.SZ,13.101979218319311,1.9978639188874523,0.1639928698752228,0.035208390990582,4.6825,0.0,16.5496,0.0,0.0,0.0
002521.SZ,13.006390156345072,0.9584948443311392,-0.0755813953488371,0.0225663871314816,1.7132,25.1541,1.1167,0.0,0.0,0.0
002522.SZ,13.33235970143308,2.227114903587513,0.0843949044585986,0.0358652334596309,5.5684,104.6202,2.6468,0.0,0.0,0.0
002523.SZ,13.15867897633516,1.5839882800537484,-0.1051344743276282,0.0213406842978555,1.1696,45.1973,2.0977,0.0,0.0,0.0
002524.SZ,12.265838585843971,1.6096741384528346,0.0098039215686274,0.0237657261317819,2.7204,0.0,23.0635,0.0,0.0,0.0
002526.SZ,13.21928007570286,1.541175974786564,-0.0964912280701754,0.0243604374514436,1.0713,69.2262,1.6969,0.0,0.0,0.0
002527.SZ,13.741096023717503,1.213081414302607,0.0479041916167665,0.0229055935078043,3.1573,1515.0915,7.463,0.0,0.0,0.0
002528.SZ,13.21146676650986,0.5173316800079172,-0.1724137931034483,0.0373973267313285,1.1077,0.0,0.0,0.0,0.0,0.0
002529.SZ,12.32687777671888,1.0553553455238494,0.207232267037552,0.020953645627205,1.6523,0.0,28.3212,0.0,0.0,0.0
002530.SZ,13.397603556355511,1.577644976894485,-0.0652654867256637,0.022298726406717,1.8965,97.793,4.958,0.0,0.0,0.0
002531.SZ,14.552564990802312,0.4539028546595098,-0.0482815057283142,0.0299927621493323,2.7234,0.0,2.4106,0.0,0.0,0.0
002532.SZ,15.806484698233382,1.3127353150534995,-0.1388132825258574,0.0341494061981221,1.808,12.2482,2.4268,0.0,0.0,0.0
002533.SZ,13.789859084371088,1.7883693190013692,-0.0667603654251581,0.025957278698413,1.79,16.3779,2.3259,0.0,0.0,0.0
002534.SZ,14.253112942484936,2.0649009342277327,0.0081610446137106,0.0304220974044084,1.4424,34.9583,2.7332,0.0,0.0,0.0
002535.SZ,12.436110318481868,1.325910997993188,-0.0898550724637681,0.0227854459004091,2.0166,0.0,4.2298,0.0,0.0,0.0
002536.SZ,14.802483968870744,2.8410712723548066,0.2124675324675324,0.0492459895775038,6.2296,106.4221,7.6398,0.0,0.0,0.0
002537.SZ,13.587334807723773,1.6778879539566578,-0.1251612903225806,0.0266502381772482,1.4958,26.3772,1.8133,0.0,0.0,0.0
002538.SZ,13.224845396523214,1.2282535711581732,-0.0781249999999999,0.0288627324239132,1.099,28.2119,1.0456,0.0,0.0,0.0
002539.SZ,14.2588908177357,0.9198265533684242,-0.0864022662889517,0.0288001481490779,1.726,17.7672,1.6037,0.0,0.0,0.0
002540.SZ,13.459751721271129,1.4978099352849057,-0.1208791208791209,0.0213354601521863,1.1368,18.86,1.2352,0.0,0.0,0.0
002541.SZ,14.02389270189502,1.1770942634511872,-0.1326530612244896,0.0349060415181779,1.7568,19.1791,1.2497,0.0,0.0,0.0
002542.SZ,12.61092549457934,1.1785012339486924,-0.1530612244897959,0.0347155230791448,1.2721,0.0,0.0,0.0,0.0,0.0
002543.SZ,13.278461759228003,0.929805674807377,-0.0796252927400467,0.0217653000022681,0.4711,50.394,1.2098,0.0,0.0,0.0
002544.SZ,14.305268570817972,1.7318084259706883,-0.1377202445163609,0.0247083414749477,2.0972,654.3003,4.3805,0.0,0.0,0.0
002545.SZ,14.873734363757375,1.3137996960897709,0.0243255196815568,0.0357146334577594,1.2427,20.5473,2.8204,0.0,0.0,0.0
002546.SZ,13.39959175220863,1.8337757730096973,-0.0908045977011493,0.0313959090122889,1.6564,11.7356,1.7429,0.0,0.0,0.0
002547.SZ,12.842385289707968,1.3959013975428216,-0.0345821325648415,0.0351631382604436,4.4952,0.0,0.0,0.0,0.0,0.0
002548.SZ,12.799158822346817,2.191050478357176,-0.1363636363636362,0.0352416891143821,2.4403,0.0,3.4571,0.0,0.0,0.0
002549.SZ,14.04162031812814,0.2066007381047934,-0.1268765133171911,0.0293179056195999,3.0501,263.7333,6.0422,0.0,0.0,0.0
002550.SZ,13.645183814900776,1.1816820398875518,-0.147477360931436,0.0204318301522769,1.3033,26.1206,2.9548,0.0,0.0,0.0
002551.SZ,12.542043704082635,1.620701541548595,-0.026470588235294,0.0251161455819125,2.0829,0.0,1.13,0.0,0.0,0.0
002552.SZ,14.250507664071256,2.8209996642268287,0.8174349612049293,0.0447760608897381,5.4533,89.6568,9.8659,0.0,0.0,0.0
002553.SZ,13.496146837405911,0.7116364846796868,-0.1937254901960785,0.0239734951505222,3.7295,28.5664,4.6235,0.0,0.0,0.0
002554.SZ,12.979554852726611,0.8711250796849902,-0.0552325581395348,0.0341294687970011,1.5192,0.0,2.27,0.0,0.0,0.0
002555.SZ,15.287041115808655,1.4731544462709902,-0.1017335766423357,0.023748978436012,2.4561,13.5094,3.199,0.0,0.0,0.0
002556.SZ,13.149901337955011,1.38353088094501,-0.1284109149277689,0.0276292861079288,1.0305,31.0757,1.4055,0.0,0.0,0.0
002557.SZ,13.887307783319244,0.9777676229312292,-0.124484748557296,0.0171089443035888,1.0149,26.2404,1.9699,0.0,0.0,0.0
002558.SZ,15.46816977326058,1.7115328791412452,-0.1429017160686427,0.0309069494368683,1.6725,20.9921,3.1999,0.0,0.0,0.0
002559.SZ,13.31255807023138,2.167475919921214,0.0280373831775701,0.0311810565602222,5.164,59.3537,3.4852,0.0,0.0,0.0
002560.SZ,13.455650288544302,1.737792095040863,-0.3307475317348378,0.0556195622247276,9.2199,40.0208,2.586,0.0,0.0,0.0
002561.SZ,12.632706542082508,1.032506237399372,-0.0912453760789148,0.0145068794995016,0.7882,0.0,1.4132,0.0,0.0,0.0
002562.SZ,13.356615432353388,1.9369265355308087,-0.0432525951557093,0.0280594439126676,2.5198,57.7562,1.7171,0.0,0.0,0.0
002563.SZ,14.239175781731804,1.043381277947433,0.0558659217877094,0.0180024889909215,0.5963,15.439,1.3519,0.0,0.0,0.0
002564.SZ,13.115233596212512,1.6410889688818735,-0.0601626016260162,0.0243618629780022,1.6065,155.9104,26.1407,0.0,0.0,0.0
002565.SZ,14.380587185764083,0.7147027217421197,-0.2562724014336917,0.0517031222191933,5.2273,268.249,9.5753,0.0,0.0,0.0
002566.SZ,12.463830745583904,1.6113439784705423,0.0195567144719687,0.0248491431262061,2.4844,77.761,1.1514,0.0,0.0,0.0
002567.SZ,13.23627063584133,1.0456435343081207,-0.0778301886792453,0.0173362518981741,1.064,0.0,1.3482,0.0,0.0,0.0
002568.SZ,14.418760708567254,1.0786926491284383,0.0209424083769633,0.0226381213707792,2.1692,27.1831,3.6266,0.0,0.0,0.0
002569.SZ,12.356357892760924,0.4704031151562704,0.1746724890829694,0.0306636905689353,2.5854,268.1676,58.5277,0.0,0.0,0.0
002570.SZ,13.162702477429802,1.3257654823027825,-0.0282258064516128,0.019620823396753,1.7043,34.6516,3.1955,0.0,0.0,0.0
002571.SZ,13.048636273172749,2.0004076175106227,-0.0310711365494685,0.029245842585569,2.3817,0.0,5.8371,0.0,0.0,0.0
002572.SZ,13.789787262652904,0.9915291324168004,-0.2227342549923195,0.0216182988779624,1.3252,11.4558,1.4781,0.0,0.0,0.0
002573.SZ,13.08695808996038,1.4278966313883334,-0.0394366197183097,0.0200934183686654,0.5339,0.0,0.8784,0.0,0.0,0.0
002574.SZ,12.547621261223004,1.4563819675063248,-0.01841620626151,0.0196303683764263,1.1516,0.0,1.0355,0.0,0.0,0.0
002575.SZ,12.87768587591905,1.4435607392848135,0.001577287066246,0.0468082762868442,7.1417,0.0,4.6423,0.0,0.0,0.0
002576.SZ,12.68980195763446,1.3102087118487773,0.0513643659711074,0.0239590602419141,9.9043,38.0324,2.4634,0.0,0.0,0.0
002577.SZ,13.183691886963064,1.371567390063003,0.2250970245795601,0.0217806792291133,1.4256,0.0,4.5707,0.0,0.0,0.0
002578.SZ,12.84336076575408,1.7389717321420113,0.0254452926208651,0.037128213639076,3.1994,0.0,2.5092,0.0,0.0,0.0
002579.SZ,13.622636311885731,2.2585911803055208,0.020470053070508,0.0331192673807116,10.0581,314.389,3.4318,0.0,0.0,0.0
002580.SZ,13.984148362549972,1.2635939275215895,-0.1218855218855219,0.0562546707113056,16.0446,63.5808,4.907,0.0,0.0,0.0
002581.SZ,12.576341993456696,0.6249042167514205,-0.407557354925776,0.0284480786338266,2.7394,0.0,1.6056,0.0,0.0,0.0
002582.SZ,13.10082452253298,1.5379834271308337,-0.1487538940809969,0.0242444831109724,3.7083,2.5257,0.957,0.0,0.0,0.0
002583.SZ,14.302657242988916,1.430759530981629,-0.1611996251171509,0.0211526045419259,1.3655,0.0,7.9932,0.0,0.0,0.0
002584.SZ,13.093409490582554,1.3926604554618836,0.0586734693877552,0.0209344665300335,7.3181,0.0,2.22,0.0,0.0,0.0
002585.SZ,13.840114098880564,2.1290997511454024,0.1454081632653062,0.0367640013827813,10.1349,0.0,1.2312,0.0,0.0,0.0
002586.SZ,13.087489092017956,0.9480232505750076,-0.1262939958592133,0.0190446614097298,0.7325,18.156,1.5062,0.0,0.0,0.0
002587.SZ,13.034960452933625,1.9600999699621584,0.0819165378670788,0.0300976965802924,3.9186,365.7067,3.3957,0.0,0.0,0.0
002588.SZ,13.902461079443912,0.940996526203025,-0.1082862523540488,0.0270997955171712,1.0343,10.0391,1.3806,0.0,0.0,0.0
002589.SZ,12.996530657800568,0.7941659178945785,-0.1253731343283581,0.0258813387379436,1.7207,359.2483,0.8293,0.0,0.0,0.0
002590.SZ,13.422126015246706,1.4749316815780191,0.0350318471337579,0.0228789115574737,2.2773,31.5531,2.1886,0.0,0.0,0.0
002591.SZ,12.466023824693956,2.118909569521093,0.2449567723342939,0.0348260407333819,8.0307,0.0,4.0547,0.0,0.0,0.0
002592.SZ,12.257317174803726,1.119627746695775,-0.0689223057644111,0.0250367038798981,0.8683,22.352,2.2052,0.0,0.0,0.0
002593.SZ,12.90403325916158,1.2999398088008751,-0.0439770554493308,0.019967251975387,1.955,31.3924,1.6524,0.0,0.0,0.0
002594.SZ,18.26371961384574,0.092576921964582,-0.0766275977543583,0.0218941614065383,0.7704,31.0265,3.6856,0.0,0.0,0.0
002595.SZ,15.69381478144161,0.8365152984853028,-0.3605442176870748,0.0476538073421671,0.3879,27.3856,5.5758,0.0,0.0,0.0
002596.SZ,12.996055929489728,1.5131531172506656,0.0971428571428571,0.0232429691973188,1.7413,0.0,8.2911,0.0,0.0,0.0
002597.SZ,13.95749065805979,0.8146618394215268,-0.1224578104716572,0.0296115729799071,1.4488,57.325,1.4788,0.0,0.0,0.0
002598.SZ,12.398615805373066,1.084012178095808,-0.0466257668711657,0.0231357065921076,1.404,40.764,1.9358,0.0,0.0,0.0
002599.SZ,12.800016027781746,1.4591470996876053,-0.0271816881258941,0.02357049360115,2.9472,373.1497,2.934,0.0,0.0,0.0
002600.SZ,16.293700790290735,1.5567752607926744,0.1373779637377963,0.0274049454038303,4.3085,56.3795,4.9156,0.0,0.0,0.0
002601.SZ,15.155647462542971,1.421646814313256,-0.0954263128176172,0.0241302969229404,1.1446,51.2384,1.672,0.0,0.0,0.0
002602.SZ,16.17835825205316,0.9487923458393326,-0.143281807372176,0.0260597724078155,1.2553,16.9058,3.2887,0.0,0.0,0.0
002603.SZ,14.789341261031668,1.0107323194139926,-0.0293937538273116,0.0158990077710906,0.9879,19.3378,2.3232,0.0,0.0,0.0
002605.SZ,13.605311132810694,1.3217506030474548,-0.0731707317073171,0.02040351574525,1.4687,17.3827,2.0758,0.0,0.0,0.0
002606.SZ,13.490163235034336,2.165763026014168,0.3450531479967292,0.0405039951770842,9.5395,28.7599,3.6672,0.0,0.0,0.0
002607.SZ,14.215970931320596,1.7851673554518908,-0.0583657587548637,0.0247717703592535,1.9249,265.4619,18.5506,0.0,0.0,0.0
002608.SZ,14.924080082610226,1.3770579639379432,0.0295250320924261,0.0228119987292949,1.133,8.9618,0.8454,0.0,0.0,0.0
002609.SZ,13.199039540188696,1.6764459530843676,0.0084134615384615,0.0211517212983849,2.0574,84.5601,2.2495,0.0,0.0,0.0
002611.SZ,14.662896520384663,0.9548572219785874,0.0818284424379234,0.0263141027273338,6.064,53.0172,4.1255,0.0,0.0,0.0
002612.SZ,13.500848947259938,0.9670146581310942,-0.0253987005316006,0.0189222627532584,3.1342,7.6573,2.1842,0.0,0.0,0.0
002613.SZ,13.03667071874153,1.7605411113695422,0.0451127819548871,0.0280132194601405,7.2261,434.407,2.079,0.0,0.0,0.0
002614.SZ,12.719869490742738,1.2825832084769175,-0.1256117455138661,0.0191870385975834,1.7038,0.0,0.7747,0.0,0.0,0.0
002615.SZ,13.057426721128149,1.8251565077217209,0.0621827411167511,0.028255306922764,4.0618,156.3359,1.9656,0.0,0.0,0.0
002616.SZ,13.078588103327183,1.241940099525902,-0.0511073253833049,0.026213992302793,1.8613,16.028,1.3648,0.0,0.0,0.0
002617.SZ,14.373350579874346,1.842950318638752,0.1852331606217617,0.0300278980761709,9.9492,94.4863,2.7122,0.0,0.0,0.0
002620.SZ,12.61941892876286,0.3029683733874393,-0.1433155080213903,0.03842410047263,6.3746,0.0,0.0,0.0,0.0,0.0
002622.SZ,12.316902676083444,1.718359739841416,0.047244094488189,0.0256154434477425,2.4453,0.0,8.3547,0.0,0.0,0.0
002623.SZ,12.961714903395864,1.522075039932094,-0.050177619893428,0.0254923683018434,5.762,0.0,1.5558,0.0,0.0,0.0
002624.SZ,14.851124515717126,1.769562051827898,-0.274,0.0380256279547308,2.8681,53.0129,3.9078,0.0,0.0,0.0
002625.SZ,15.924145592012788,1.890019846487832,-0.0485316077650573,0.0229978038356101,1.0658,115.5944,8.4246,0.0,0.0,0.0
002626.SZ,13.78421484503632,1.3589260486674406,-0.0392986698911728,0.0246562067418287,0.7,34.1532,2.2012,0.0,0.0,0.0
002627.SZ,13.08691342281272,1.3227150464249906,-0.1155378486055777,0.0317269086928218,1.4769,78.513,1.5605,0.0,0.0,0.0
002628.SZ,12.964552486737295,1.943466364077216,0.0107526881720429,0.0341125535122403,4.3514,0.0,1.513,0.0,0.0,0.0
002629.SZ,12.484392630079972,0.3897134857943025,-0.0342679127725856,0.0456621132805505,13.5685,318.1933,41.8912,0.0,0.0,0.0
002630.SZ,12.27795879411805,1.2269230628076098,-0.176470588235294,0.0314142203724331,2.0645,0.0,0.0,0.0,0.0,0.0
002631.SZ,13.317157749722124,2.100594513118013,0.0495867768595041,0.0391314000100048,2.1205,0.0,3.0029,0.0,0.0,0.0
002632.SZ,13.402191845329698,2.324273487278027,-0.1298274445357436,0.0331886894293966,1.6472,31.3203,3.1191,0.0,0.0,0.0
002633.SZ,12.571760352229566,1.857687784645842,-0.0077439339184306,0.0303610407778402,1.9773,303.3998,6.7037,0.0,0.0,0.0
002634.SZ,12.23684565352935,1.5091764320015997,-0.210896309314587,0.050709089504045,1.6168,0.0,0.0,0.0,0.0,0.0
002635.SZ,14.036098050622089,1.7080801789759406,0.1358173076923075,0.0346886869686011,20.257,108.5172,2.1724,0.0,0.0,0.0
002636.SZ,15.02996533397556,2.622782032644226,0.1048233046800382,0.0488273053038299,6.8055,70.2895,8.8318,0.0,0.0,0.0
002637.SZ,13.129001436658273,0.8297323692397192,-0.144,0.041911962673832,9.488,25.0601,1.3336,0.0,0.0,0.0
002638.SZ,13.343076694089088,1.4004257354942868,-0.0334075723830735,0.0330122294376786,2.8222,0.0,3.2983,0.0,0.0,0.0
002639.SZ,14.013044676991344,1.3976666837611615,-0.201923076923077,0.0299206268515059,4.5295,404.0034,4.7518,0.0,0.0,0.0
002640.SZ,13.307023785950934,1.8551524867994544,0.1188405797101448,0.0334692407625932,4.8713,0.0,9.3388,0.0,0.0,0.0
002641.SZ,13.144719702609178,1.1975764719506454,-0.0047846889952152,0.0156870644053619,0.9203,74.1831,0.9402,0.0,0.0,0.0
002642.SZ,13.24690352851568,1.4776372448783233,0.0932311621966795,0.0272214844081064,4.32,283.9315,4.766,0.0,0.0,0.0
002643.SZ,14.284040238042936,1.5202999934699666,0.0260818020154118,0.0215309033466775,3.4473,54.6329,2.2341,0.0,0.0,0.0
002644.SZ,12.872958729759487,1.313777604235706,-0.0873205741626793,0.0200728058683283,0.5575,74.2342,2.1115,0.0,0.0,0.0
002645.SZ,14.416436986928227,2.4174435947877684,0.2673353685128652,0.0446194824281241,5.9009,46.8103,4.2739,0.0,0.0,0.0
002646.SZ,12.797321123658635,1.0124763092489515,-0.0455696202531646,0.0153756278934496,1.9564,0.0,1.2532,0.0,0.0,0.0
002647.SZ,14.115296016904338,1.1346812947300575,-0.0107705053852527,0.0383427405577867,2.2941,0.0,21.6848,0.0,0.0,0.0
002648.SZ,15.933429575475044,0.1643488809332284,-0.0753091045335332,0.0354698336871874,1.2279,14.1893,2.345,0.0,0.0,0.0
002649.SZ,13.303674091468874,1.6003790204667914,-0.130730050933786,0.0232625595489607,1.7803,136.0086,1.4405,0.0,0.0,0.0
002650.SZ,13.672618501218407,0.3889143658220374,0.074074074074074,0.0276966458937382,0.4601,0.0,4.9804,0.0,0.0,0.0
002651.SZ,13.714892667150126,1.3986909150568254,-0.0923236514522822,0.0203143394192079,1.1462,219.7047,3.2259,0.0,0.0,0.0
002652.SZ,12.696790961509596,2.24182140109134,0.3100616016427104,0.0428929937401918,11.5756,0.0,13.9127,0.0,0.0,0.0
002653.SZ,15.560356891257682,1.3295992785416484,-0.1167933655839669,0.0343573516940193,0.6303,74.5855,12.5952,0.0,0.0,0.0
002654.SZ,14.221250971905643,2.6363402790285697,0.1444229529335912,0.0436402157917537,16.1386,524.9455,9.5934,0.0,0.0,0.0
002655.SZ,14.05999560680822,1.187426692751695,0.4866581956797968,0.0398120670694022,12.2911,221.7495,15.2954,0.0,0.0,0.0
002656.SZ,12.421014275659845,0.8100996750558027,0.1409836065573771,0.0204412522823386,2.5409,0.0,6.01,0.0,0.0,0.0
002657.SZ,13.405709805820232,1.8208640474900968,-0.1111111111111111,0.024127736898111,2.4655,0.0,3.8981,0.0,0.0,0.0
002658.SZ,13.246045817128763,1.8279916860447751,-0.0165745856353591,0.0305823373164792,6.6755,36.477,2.2087,0.0,0.0,0.0
002659.SZ,12.531790177798008,1.634068589587345,-0.0992217898832684,0.0231094758490023,2.4701,0.0,1.291,0.0,0.0,0.0
002660.SZ,12.641729877942842,1.7227627725771124,-0.0102739726027397,0.023297107962501,1.9254,0.0,3.1003,0.0,0.0,0.0
002661.SZ,12.515422050487178,1.089609405042183,-0.0788288288288289,0.017450987870582,0.7883,67.4007,1.1909,0.0,0.0,0.0
002662.SZ,13.234800594042618,1.3275529176166083,-0.1202830188679245,0.0213794240912326,1.1873,24.6718,1.2519,0.0,0.0,0.0
002663.SZ,12.81800343929963,2.568010184736984,-0.0046511627906975,0.039694119230205,3.9489,0.0,1.9095,0.0,0.0,0.0
002664.SZ,13.740614152001363,1.22489702039434,0.0828966174368748,0.0269798417633922,2.9682,59.5479,2.6208,0.0,0.0,0.0
002666.SZ,12.861862287468693,1.735328323506426,-0.0944444444444445,0.0241583504981456,2.1928,78.6732,1.0912,0.0,0.0,0.0
002667.SZ,13.127713049358125,2.098774001534502,-0.3309053069719042,0.0501781725217948,18.4048,0.0,0.0,0.0,0.0,0.0
002668.SZ,13.843925740696998,0.888537957388021,-0.0414141414141414,0.0170125969052456,1.0782,9.1195,2.8363,0.0,0.0,0.0
002669.SZ,13.007391486774631,1.6173712587562152,0.0359661495063469,0.0299783159962673,10.1612,35.3916,1.6065,0.0,0.0,0.0
002670.SZ,14.647933287759846,0.9731536356352712,-0.1006813020439061,0.0197480793864657,0.8564,112.67,2.0279,0.0,0.0,0.0
002671.SZ,12.46925031716926,1.6414936959510482,-0.0395010395010394,0.0258466700037687,2.6874,47.479,1.5866,0.0,0.0,0.0
002672.SZ,12.963671795669711,1.3899806466843925,-0.0743405275779376,0.0239824386161469,1.0403,0.0,1.9146,0.0,0.0,0.0
002673.SZ,14.922721708325737,0.998213746837721,-0.0597222222222223,0.0126716660335283,0.6364,17.3196,0.9913,0.0,0.0,0.0
002674.SZ,12.969540746962306,1.1316653079578003,0.0438533429187634,0.0216633267390363,2.2402,40.8451,1.7511,0.0,0.0,0.0
002675.SZ,13.86087863499076,1.0878973217268233,-0.0844155844155844,0.0251100141372048,1.0197,51.2112,2.4794,0.0,0.0,0.0
